Document,Description,Type,Organization,Class,Revision Number,Revision Date,File Path,File Type,Out of Service,Original Filename,Uploaded
1617,Kone Ticket # 15022162_202206152002.pdf,Uploaded document,BCRTC,,,,Kone Ticket # 15022162_202206152002.pdf,,NO,Kone Ticket # 15022162_202206152002.pdf,6/15/2022 20:02
16170,"SHIM, INTERYOKE 6.5mm",Uploaded document,BCRTC,PP,,,18751_202210192120.JPG,,NO,18751_202210192120.JPG,10/19/2022 21:21
16171,"BRACKET, WALL MNT ADJ SWIVEL HEAD",Uploaded document,BCRTC,PP,,,18754_202210192120.JPG,,NO,18754_202210192120.JPG,10/19/2022 21:21
16172,"BRACKET, MOUNT CEILING ENCLOSURE/PEDESTAL",Uploaded document,BCRTC,PP,,,18755_202210192120.JPG,,NO,18755_202210192120.JPG,10/19/2022 21:21
16173,"BRAKE ASSY, 12"" WARNER PH3",Uploaded document,BCRTC,PP,,,18757_202210192120.JPG,,NO,18757_202210192120.JPG,10/19/2022 21:21
16174,"BRAKE ASSY, 8"" WARNER PH3",Uploaded document,BCRTC,PP,,,18758_202210192120.JPG,,NO,18758_202210192120.JPG,10/19/2022 21:21
16175,BRACKET,Uploaded document,BCRTC,PP,,,18760_202210192120.jpg,,NO,18760_202210192120.jpg,10/19/2022 21:21
16176,"SPACER, ANTENNA",Uploaded document,BCRTC,PP,,,18761_202210192120.JPG,,NO,18761_202210192120.JPG,10/19/2022 21:21
16177,BRACKET,Uploaded document,BCRTC,PP,,,18762_202210192120.jpg,,NO,18762_202210192120.jpg,10/19/2022 21:21
16178,"KIT, MK2 POWER CARTRIDGE REBUILD",Uploaded document,BCRTC,PP,,,18763_202210192120.JPG,,NO,18763_202210192120.JPG,10/19/2022 21:21
16179,"PLATE, S/S TYPE",Uploaded document,BCRTC,PP,,,18764_202210192120.jpg,,NO,18764_202210192120.jpg,10/19/2022 21:21
1618,Kone Ticket # 15022162_202206152004.pdf,Uploaded document,BCRTC,,,,Kone Ticket # 15022162_202206152004.pdf,,NO,Kone Ticket # 15022162_202206152004.pdf,6/15/2022 20:04
16180,"PLATE, PRESSURE",Uploaded document,BCRTC,PP,,,18765_202210192120.JPG,,NO,18765_202210192120.JPG,10/19/2022 21:21
16181,"TAB, LOCKING",Uploaded document,BCRTC,PP,,,18766_202210192120.JPG,,NO,18766_202210192120.JPG,10/19/2022 21:21
16182,"TAB, LOCKING",Uploaded document,BCRTC,PP,,,18767_202210192120.JPG,,NO,18767_202210192120.JPG,10/19/2022 21:21
16183,"11-09 FLOOR PANELS, FRONT AND REAR- 1",Uploaded document,BCRTC,,000,10/19/2022,"11-09 FLOOR PANELS, FRONT AND REAR- 1_20231248140.pdf",,NO,"11-09 FLOOR PANELS, FRONT AND REAR- 1_20231248140.pdf",1/24/2023 0:00
16184,"11-09A FLOOR PANELS, FRONT AND REAR 500-600- 1",Uploaded document,BCRTC,,000,10/19/2022,"11-09A FLOOR PANELS, FRONT AND REAR 500-600- 1_202312481426.pdf",,NO,"11-09A FLOOR PANELS, FRONT AND REAR 500-600- 1_202312481426.pdf",1/24/2023 0:00
16185,"11-09B FLOOR PANELS, FRONT 700-800- 1",Uploaded document,BCRTC,,000,10/19/2022,"11-09B FLOOR PANELS, FRONT 700-800- 1_20221228134959.pdf",,NO,"11-09B FLOOR PANELS, FRONT 700-800- 1_20221228134959.pdf",12/28/2022 0:00
16186,"BAR, FLAT",Uploaded document,BCRTC,PP,,,18768_202210192124.jpg,,NO,18768_202210192124.jpg,10/19/2022 21:24
16187,"BAR, FLAT",Uploaded document,BCRTC,PP,,,18769_202210192124.jpg,,NO,18769_202210192124.jpg,10/19/2022 21:24
16188,"BRACKET, ANTI-ROTATION BR.TACH TYPE #2",Uploaded document,BCRTC,PP,,,18770_202210192124.JPG,,NO,18770_202210192124.JPG,10/19/2022 21:24
16189,BRACKET,Uploaded document,BCRTC,PP,,,18771_202210192124.JPG,,NO,18771_202210192124.JPG,10/19/2022 21:24
1619,PO 45000469 - MSR SHIPPER_202206152049.pdf,Uploaded document,BCRTC,,,,PO 45000469 - MSR SHIPPER_202206152049.pdf,,NO,PO 45000469 - MSR SHIPPER_202206152049.pdf,6/15/2022 20:49
16190,"BRACKET, SUPPORT",Uploaded document,BCRTC,PP,,,18772_202210192124.JPG,,NO,18772_202210192124.JPG,10/19/2022 21:24
16191,"SCREW, , , STAINLESS STEEL A4-80, , , HEX HEAD, M6 - 1 X 25MM, UNC, , , , ,",Uploaded document,BCRTC,PP,,,18773_202210192124.JPG,,NO,18773_202210192124.JPG,10/19/2022 21:24
16192,"WASHER, FLAT WASHER, , , , , , , , 21MM I.D., , , ,",Uploaded document,BCRTC,PP,,,18775_202210192124.JPG,,NO,18775_202210192124.JPG,10/19/2022 21:24
16193,"SHIM, INTERYOKE 7mm",Uploaded document,BCRTC,PP,,,18778_202210192124.JPG,,NO,18778_202210192124.JPG,10/19/2022 21:24
16194,"PLATE, 25.4 x 130 x 3.98",Uploaded document,BCRTC,PP,,,18779_202210192124.JPG,,NO,18779_202210192124.JPG,10/19/2022 21:24
16195,"CLEAT, CABLE 4/0 WIRE",Uploaded document,BCRTC,PP,,,18780_202210192124.JPG,,NO,18780_202210192124.JPG,10/19/2022 21:24
16196,"FAN, AC COOLING",Uploaded document,BCRTC,PP,,,18782_202210192124.JPG,,NO,18782_202210192124.JPG,10/19/2022 21:24
16197,"PLATE, ALUM. 235 x 533.5 x 2.3",Uploaded document,BCRTC,PP,,,18784_202210192124.JPG,,NO,18784_202210192124.JPG,10/19/2022 21:24
16198,"PLATE, BENT",Uploaded document,BCRTC,PP,,,18785_202210192124.JPG,,NO,18785_202210192124.JPG,10/19/2022 21:24
16199,"DECAL, EMERG. VENTILATION MK2",Uploaded document,BCRTC,PP,,,18786_202210192124.JPG,,NO,18786_202210192124.JPG,10/19/2022 21:24
162,Chev Trades Van 613EL (Owner's Manual),Uploaded document,BCRTC,,,,https://scbcta.sharepoint.com/sites/Team-BCRTC_NRV/NRV Documents/2015-City-Express-Owners-Manual.pdf,,NO,https://scbcta.sharepoint.com/sites/Team-BCRTC_NRV/NRV Documents/2015-City-Express-Owners-Manual.pdf,2/22/2022 20:31
1620,PO# 45000472 - MSR SHIPPER_202206152050.pdf,Uploaded document,BCRTC,,,,PO# 45000472 - MSR SHIPPER_202206152050.pdf,,NO,PO# 45000472 - MSR SHIPPER_202206152050.pdf,6/15/2022 20:50
16200,"PIN, LOCK CURTIS DOOR OPERATOR",Uploaded document,BCRTC,PP,,,18787_202210192124.JPG,,NO,18787_202210192124.JPG,10/19/2022 21:25
16201,"LABEL, MARKER ZB 5 CENTER",Uploaded document,BCRTC,PP,,,18790_202210192124.JPG,,NO,18790_202210192124.JPG,10/19/2022 21:25
16202,"LABEL, MARKER ZBF 5 OUTSIDE",Uploaded document,BCRTC,PP,,,18791_202210192124.JPG,,NO,18791_202210192124.JPG,10/19/2022 21:25
16203,"BLOCK, TERMINAL SPRING CAGE ST2,5",Uploaded document,BCRTC,PP,,,18792_202210192124.JPG,,NO,18792_202210192124.JPG,10/19/2022 21:25
16204,"PLATE, PARTITION ATP-ST 4",Uploaded document,BCRTC,PP,,,18793_202210192124.JPG,,NO,18793_202210192124.JPG,10/19/2022 21:25
16205,"BRIDGE, FBS 10-5",Uploaded document,BCRTC,PP,,,18794_202210192124.JPG,,NO,18794_202210192124.JPG,10/19/2022 21:25
16206,"BASE, INLET BOTTOM RIGHT/TOP LEFT",Uploaded document,BCRTC,PP,,,18795_202210192124.JPG,,NO,18795_202210192124.JPG,10/19/2022 21:25
16207,"BASE, INLET BOTTOM LEFT/TOP RIGHT",Uploaded document,BCRTC,PP,,,18796_202210192124.JPG,,NO,18796_202210192124.JPG,10/19/2022 21:25
16208,"*EHU, 500-800 VEHICLE",Uploaded document,BCRTC,PP,,,18799_202210192124.JPG,,NO,18799_202210192124.JPG,10/19/2022 21:25
16209,"BLADE, 106-110.5""DIEMASTER 2 3/8x.025x10",Uploaded document,BCRTC,PP,,,18804_202210192124.JPG,,NO,18804_202210192124.JPG,10/19/2022 21:25
1621,1906_001 (003)_202206152201.pdf,Uploaded document,BCRTC,,,,1906_001 (003)_202206152201.pdf,,NO,1906_001 (003)_202206152201.pdf,6/15/2022 22:01
16210,"CONNECTOR, PULSE GEN. HEGENSCHEIDT",Uploaded document,BCRTC,PP,,,18807_202210192124.JPG,,NO,18807_202210192124.JPG,10/19/2022 21:25
16211,"SWITCHPOINT, #4 EQUILATERAL RH 11126 LONG PH4",Uploaded document,BCRTC,PP,,,18808_202210192124.JPG,,NO,18808_202210192124.JPG,10/19/2022 21:25
16212,"BELT, SANDING 60GRIT 6x48 R228",Uploaded document,BCRTC,PP,,,18809_202210192124.JPG,,NO,18809_202210192124.JPG,10/19/2022 21:25
16213,"BELT, SANDING 120GRIT 6x48 R228",Uploaded document,BCRTC,PP,,,18810_202210192124.JPG,,NO,18810_202210192124.JPG,10/19/2022 21:25
16214,"SCREW, , , STAINLESS SPRING STEEL A4-80, , , HEX HEAD, M10 - 1.5 X 35MM, UNC, ,",Uploaded document,BCRTC,PP,,,18811_202210192124.JPG,,NO,18811_202210192124.JPG,10/19/2022 21:25
16215,"FERRULE, H2.5/19D BL",Uploaded document,BCRTC,PP,,,18813_202210192124.JPG,,NO,18813_202210192124.JPG,10/19/2022 21:25
16216,"11-11 FLOOR PANEL ASSEMBLY, PASSENGER COMPARTMENT MKI- 1",Uploaded document,BCRTC,,000,10/19/2022,"11-11 FLOOR PANEL ASSEMBLY, PASSENGER COMPARTMENT MKI- 1_202312482233.pdf",,NO,"11-11 FLOOR PANEL ASSEMBLY, PASSENGER COMPARTMENT MKI- 1_202312482233.pdf",1/24/2023 0:00
16217,"BLADE, CUT-OFF SAW 225mm 2-1/4""x.025x10",Uploaded document,BCRTC,PP,,,18815_202210192124.JPG,,NO,18815_202210192124.JPG,10/19/2022 21:25
16218,"DISC, SANDING 12"" 120 GRIT ADHESIVE BACK",Uploaded document,BCRTC,PP,,,18816_202210192124.JPG,,NO,18816_202210192124.JPG,10/19/2022 21:25
16219,"DISC, SANDING 12"" 60 GRIT ADHESIVE BACK",Uploaded document,BCRTC,PP,,,18817_202210192124.JPG,,NO,18817_202210192124.JPG,10/19/2022 21:25
1622,USER20220423103526754,Uploaded document,BCRTC,,,,USER20220423103526754.jpg,,NO,USER20220423103526754.jpg,6/16/2022 13:35
16220,SUPPORT GUIDE,Uploaded document,BCRTC,PP,,,18818_202210192124.JPG,,NO,18818_202210192124.JPG,10/19/2022 21:25
16221,"SCREW, , , STEEL A4, , , HEX HEAD, M12 X 65MM, , , , , , ISO 4014",Uploaded document,BCRTC,PP,,,18819_202210192124.JPG,,NO,18819_202210192124.JPG,10/19/2022 21:25
16222,"NUT, LOCK NUT, , STAINLESS STEEL A4, , , , M12, , , , , DIN 985,",Uploaded document,BCRTC,PP,,,18820_202210192124.JPG,,NO,18820_202210192124.JPG,10/19/2022 21:25
16223,"WASHER, , , STEEL A4, , , , M12, , , , , ,",Uploaded document,BCRTC,PP,,,18821_202210192124.JPG,,NO,18821_202210192124.JPG,10/19/2022 21:25
16224,"BRACKET, MK1 CURRENT REGULATOR",Uploaded document,BCRTC,PP,,,18822_202210192124.jpg,,NO,18822_202210192124.jpg,10/19/2022 21:25
16225,"RIVET, BLIND 1200 CSK",Uploaded document,BCRTC,PP,,,18825_202210192124.JPG,,NO,18825_202210192124.JPG,10/19/2022 21:25
16226,"SCREW, , , STAINLESS STEEL 18.8, , PHILLIPS, , #6 X 1/2"", , , , , ,",Uploaded document,BCRTC,PP,,,18829_202210192124.JPG,,NO,18829_202210192124.JPG,10/19/2022 21:25
16227,"WASHER, LOCK WASHER, DOOR OPERATOR, STAINLESS STEEL, , , , M8, , , , , ,",Uploaded document,BCRTC,PP,,,18831_202210192124.JPG,,NO,18831_202210192124.JPG,10/19/2022 21:25
16228,"TUBING, CONVOLEX 1-1/2""",Uploaded document,BCRTC,PP,,,18832_202210192124.JPG,,NO,18832_202210192124.JPG,10/19/2022 21:25
16229,"TUBING, CONVOLEX 2""",Uploaded document,BCRTC,PP,,,18833_202210192124.JPG,,NO,18833_202210192124.JPG,10/19/2022 21:25
1623,Work Estimate For Braid Elevator June 14th_202206161643.pdf,Uploaded document,BCRTC,,,,Work Estimate For Braid Elevator June 14th_202206161643.pdf,,NO,Work Estimate For Braid Elevator June 14th_202206161643.pdf,6/16/2022 16:43
16230,"&CONTACTOR, MKI EHU MOTOR",Uploaded document,BCRTC,PP,,,18834_202210192124.JPG,,NO,18834_202210192124.JPG,10/19/2022 21:25
16231,"PLUG, PROTECTION",Uploaded document,BCRTC,PP,,,18835_202210192124.JPG,,NO,18835_202210192124.JPG,10/19/2022 21:25
16232,"NUT, JAM NUT, , BRASS , , HEX, , M8 - 1.25 X 4MM, UNC, , , , DIN 439B,",Uploaded document,BCRTC,PP,,,18836_202210192124.JPG,,NO,18836_202210192124.JPG,10/19/2022 21:25
16233,"CAP, PROTECTIVE",Uploaded document,BCRTC,PP,,,18837_202210192124.JPG,,NO,18837_202210192124.JPG,10/19/2022 21:25
16234,"NUT, NYLOCK NUT, , BRASS , , HEX, , M8 - 1.25, UNC, , , , ,",Uploaded document,BCRTC,PP,,,18838_202210192124.JPG,,NO,18838_202210192124.JPG,10/19/2022 21:25
16235,GROMMET,Uploaded document,BCRTC,PP,,,18839_202210192124.JPG,,NO,18839_202210192124.JPG,10/19/2022 21:25
16236,"SCREW, , , BRASS, , , , M8 X 16MM, , , , , ,",Uploaded document,BCRTC,PP,,,18840_202210192124.JPG,,NO,18840_202210192124.JPG,10/19/2022 21:25
16237,"PLATE, LOCK (ADJ. MECH.)",Uploaded document,BCRTC,PP,,,18841_202210192127.JPG,,NO,18841_202210192127.JPG,10/19/2022 21:27
16238,"BRACKET, WELDMENT",Uploaded document,BCRTC,PP,,,18842_202210192127.JPG,,NO,18842_202210192127.JPG,10/19/2022 21:27
16239,PLATE,Uploaded document,BCRTC,PP,,,18843_202210192127.JPG,,NO,18843_202210192127.JPG,10/19/2022 21:27
1624,REQ 10563 ___ S4138883-0001_886_202206132233_202206161701.pdf,Uploaded document,BCRTC,,,,REQ 10563 ___ S4138883-0001_886_202206132233_202206161701.pdf,,NO,REQ 10563 ___ S4138883-0001_886_202206132233_202206161701.pdf,6/16/2022 17:01
16240,"PLATE, BENT SS 304 108.5x92x1.6",Uploaded document,BCRTC,PP,,,18844_202210192127.JPG,,NO,18844_202210192127.JPG,10/19/2022 21:27
16241,"PLATE, BENT",Uploaded document,BCRTC,PP,,,18845_202210192127.JPG,,NO,18845_202210192127.JPG,10/19/2022 21:27
16242,"PLATE, BENT SS 220.8x960x1.6",Uploaded document,BCRTC,PP,,,18846_202210192127.JPG,,NO,18846_202210192127.JPG,10/19/2022 21:27
16243,"11-12 GANGWAY, FRONT AND REAR- 1",Uploaded document,BCRTC,,000,10/19/2022,"11-12 GANGWAY, FRONT AND REAR- 1_2022122981012.pdf",,NO,"11-12 GANGWAY, FRONT AND REAR- 1_2022122981012.pdf",12/29/2022 0:00
16244,"PLATE, BENT",Uploaded document,BCRTC,PP,,,18847_202210192127.JPG,,NO,18847_202210192127.JPG,10/19/2022 21:27
16245,"PLATE, BENT ALUM. 80.7x187.5x1.3",Uploaded document,BCRTC,PP,,,18848_202210192127.JPG,,NO,18848_202210192127.JPG,10/19/2022 21:27
16246,"EXTRUSION, ALUM. 50.0 LONG",Uploaded document,BCRTC,PP,,,18849_202210192127.JPG,,NO,18849_202210192127.JPG,10/19/2022 21:27
16247,"PLATE, BENT SS 78.6x206.2x2.3",Uploaded document,BCRTC,PP,,,18850_202210192127.JPG,,NO,18850_202210192127.JPG,10/19/2022 21:27
16248,"PLATE, BENT ALUM. 102.0x105.6x3.2",Uploaded document,BCRTC,PP,,,18851_202210192127.JPG,,NO,18851_202210192127.JPG,10/19/2022 21:28
16249,"PLATE, ALUM. 15.9x142.9x4.8",Uploaded document,BCRTC,PP,,,18852_202210192127.JPG,,NO,18852_202210192127.JPG,10/19/2022 21:28
1625,MSR Copy_202206161754.pdf,Uploaded document,BCRTC,,,,MSR Copy_202206161754.pdf,,NO,MSR Copy_202206161754.pdf,6/16/2022 17:54
16250,"COVER, SEAT CONDUIT SHORT",Uploaded document,BCRTC,PP,,,18853_202210192127.JPG,,NO,18853_202210192127.JPG,10/19/2022 21:28
16251,"EXTRUSION, ALUM. 1987.4 LONG",Uploaded document,BCRTC,PP,,,18854_202210192127.JPG,,NO,18854_202210192127.JPG,10/19/2022 21:28
16252,"PANEL, SIDE",Uploaded document,BCRTC,PP,,,18855_202210192127.JPG,,NO,18855_202210192127.JPG,10/19/2022 21:28
16253,"PANEL, SIDE",Uploaded document,BCRTC,PP,,,18856_202210192127.JPG,,NO,18856_202210192127.JPG,10/19/2022 21:28
16254,"DOOR, ELECT. LOCKER",Uploaded document,BCRTC,PP,,,18857_202210192127.JPG,,NO,18857_202210192127.JPG,10/19/2022 21:28
16255,"PANEL, CEILING",Uploaded document,BCRTC,PP,,,18858_202210192127.JPG,,NO,18858_202210192127.JPG,10/19/2022 21:28
16256,"&BASE PLATE, MK2 COUPLER",Uploaded document,BCRTC,PP,,,18859_202210192127.JPG,,NO,18859_202210192127.JPG,10/19/2022 21:28
16257,"BRACKET, WELDMENT",Uploaded document,BCRTC,PP,,,18860_202210192127.JPG,,NO,18860_202210192127.JPG,10/19/2022 21:28
16258,"BRACKET, WELDMENT",Uploaded document,BCRTC,PP,,,18861_202210192127.JPG,,NO,18861_202210192127.JPG,10/19/2022 21:28
16259,"BRACKET, WELDMENT",Uploaded document,BCRTC,PP,,,18862_202210192127.JPG,,NO,18862_202210192127.JPG,10/19/2022 21:28
1626,654GW-20220616-Dawson-Invoice-75511-UM_202206161820.pdf,Uploaded document,BCRTC,,,,654GW-20220616-Dawson-Invoice-75511-UM_202206161820.pdf,,NO,654GW-20220616-Dawson-Invoice-75511-UM_202206161820.pdf,6/16/2022 18:20
16260,EXTRUSION,Uploaded document,BCRTC,PP,,,18863_202210192127.JPG,,NO,18863_202210192127.JPG,10/19/2022 21:28
16261,EXTRUSION,Uploaded document,BCRTC,PP,,,18864_202210192127.JPG,,NO,18864_202210192127.JPG,10/19/2022 21:28
16262,"CONNECTOR, P3PP 26 CONTACT",Uploaded document,BCRTC,PP,,,18865_202210192127.JPG,,NO,18865_202210192127.JPG,10/19/2022 21:28
16263,"CONNECTOR, P2PP 26 CONTACTS",Uploaded document,BCRTC,PP,,,18866_202210192127.JPG,,NO,18866_202210192127.JPG,10/19/2022 21:28
16264,"CONNECTOR, P1PP 26 CONTACTS",Uploaded document,BCRTC,PP,,,18867_202210192127.JPG,,NO,18867_202210192127.JPG,10/19/2022 21:28
16265,"&RELEASE ASSY, EMERGENCY DOOR",Uploaded document,BCRTC,PP,,,18868_202210192127.JPG,,NO,18868_202210192127.JPG,10/19/2022 21:28
16266,CABLE ASSY,Uploaded document,BCRTC,PP,,,18869_202210192127.JPG,,NO,18869_202210192127.JPG,10/19/2022 21:28
16267,SUPPORT ASSY,Uploaded document,BCRTC,PP,,,18870_202210192127.JPG,,NO,18870_202210192127.JPG,10/19/2022 21:28
16268,SUPPORT ASSY,Uploaded document,BCRTC,PP,,,18871_202210192127.JPG,,NO,18871_202210192127.JPG,10/19/2022 21:28
16269,SUPPORT ASSY,Uploaded document,BCRTC,PP,,,18872_202210192127.JPG,,NO,18872_202210192127.JPG,10/19/2022 21:28
1627,scan0012_202206161835.pdf,Uploaded document,BCRTC,,,,scan0012_202206161835.pdf,,NO,scan0012_202206161835.pdf,6/16/2022 18:35
16270,"PLATE, BENT SS 64.2x165.1x2.0 301L-MT",Uploaded document,BCRTC,PP,,,18873_202210192127.JPG,,NO,18873_202210192127.JPG,10/19/2022 21:28
16271,"PLATE, BENT SS 73.5x164.5x2.0 301L-MT",Uploaded document,BCRTC,PP,,,18874_202210192127.JPG,,NO,18874_202210192127.JPG,10/19/2022 21:28
16272,"SHELL, CONNECTOR, MATES WITH IRU P7",Uploaded document,BCRTC,PP,,,18875_202210192127.JPG,,NO,18875_202210192127.JPG,10/19/2022 21:28
16273,"PLUG, LAYOVER SENSOR",Uploaded document,BCRTC,PP,,,18876_202210192127.JPG,,NO,18876_202210192127.JPG,10/19/2022 21:28
16274,"CONNECTOR, 12 CONTACT P4PP",Uploaded document,BCRTC,PP,,,18877_202210192127.JPG,,NO,18877_202210192127.JPG,10/19/2022 21:28
16275,"CONNECTOR, SET PLUG 48 VDC P2",Uploaded document,BCRTC,PP,,,18878_202210192127.JPG,,NO,18878_202210192127.JPG,10/19/2022 21:28
16276,"BAR, TEFLON 33x933x8",Uploaded document,BCRTC,PP,,,18879_202210192127.JPG,,NO,18879_202210192127.JPG,10/19/2022 21:28
16277,"PLATE, BENT",Uploaded document,BCRTC,PP,,,18880_202210192127.JPG,,NO,18880_202210192127.JPG,10/19/2022 21:28
16278,"BRACKET, ANGLE ALUM. 70.0 LONG",Uploaded document,BCRTC,PP,,,18881_202210192127.JPG,,NO,18881_202210192127.JPG,10/19/2022 21:28
16279,"PLATE, BENT ALUM. 105.6x260.0x3.2",Uploaded document,BCRTC,PP,,,18882_202210192127.JPG,,NO,18882_202210192127.JPG,10/19/2022 21:28
1628,USER20220616124441643,Uploaded document,BCRTC,,,,USER20220616124441643.jpg,,NO,USER20220616124441643.jpg,6/16/2022 19:49
16280,"ANGLE, WELDMENT",Uploaded document,BCRTC,PP,,,18883_202210192127.JPG,,NO,18883_202210192127.JPG,10/19/2022 21:28
16281,"HOSE, DRAIN 1.500"" CUFFS",Uploaded document,BCRTC,PP,,,18884_202210192127.JPG,,NO,18884_202210192127.JPG,10/19/2022 21:28
16282,"BRACKET, WINDSCREEN GLASS",Uploaded document,BCRTC,PP,,,18885_202210192127.JPG,,NO,18885_202210192127.JPG,10/19/2022 21:28
16283,"BRACKET, WELDMENT",Uploaded document,BCRTC,PP,,,18886_202210192127.JPG,,NO,18886_202210192127.JPG,10/19/2022 21:28
16284,"PLATE, BENT ALUM. 80.7x187.5x1.3",Uploaded document,BCRTC,PP,,,18887_202210192127.JPG,,NO,18887_202210192127.JPG,10/19/2022 21:28
16285,"PLATE, ALUM. 152x422x2.3",Uploaded document,BCRTC,PP,,,18888_202210192127.JPG,,NO,18888_202210192127.JPG,10/19/2022 21:28
16286,"PLATE, BENT 296.3x296.3x1.5",Uploaded document,BCRTC,PP,,,18889_202210192127.JPG,,NO,18889_202210192127.JPG,10/19/2022 21:28
16287,"COVER, CABLE TRAY",Uploaded document,BCRTC,PP,,,18890_202210192127.JPG,,NO,18890_202210192127.JPG,10/19/2022 21:28
16288,"11-12A GANGAWAY, FRONT AND REAR 700-800- 1",Uploaded document,BCRTC,,000,10/19/2022,"11-12A GANGAWAY, FRONT AND REAR 700-800- 1_2022122981138.pdf",,NO,"11-12A GANGAWAY, FRONT AND REAR 700-800- 1_2022122981138.pdf",12/29/2022 0:00
16289,"PLATE, BENT SS 179.1x364.9x1.6",Uploaded document,BCRTC,PP,,,18892_202210192131.JPG,,NO,18892_202210192131.JPG,10/19/2022 21:31
1629,USER20220616124505353,Uploaded document,BCRTC,,,,USER20220616124505353.jpg,,NO,USER20220616124505353.jpg,6/16/2022 19:49
16290,"PLATE, SS 200x208x2",Uploaded document,BCRTC,PP,,,18893_202210192131.JPG,,NO,18893_202210192131.JPG,10/19/2022 21:31
16291,"EXTRUSION, ALUM. 637.5 LONG",Uploaded document,BCRTC,PP,,,18894_202210192131.JPG,,NO,18894_202210192131.JPG,10/19/2022 21:31
16292,"PLATE, ALUM. 175.7x344.9x19",Uploaded document,BCRTC,PP,,,18895_202210192131.JPG,,NO,18895_202210192131.JPG,10/19/2022 21:31
16293,"PLATE, ALUM 175.7x344.9x19",Uploaded document,BCRTC,PP,,,18896_202210192131.JPG,,NO,18896_202210192131.JPG,10/19/2022 21:31
16294,ANGLE,Uploaded document,BCRTC,PP,,,18897_202210192131.JPG,,NO,18897_202210192131.JPG,10/19/2022 21:31
16295,"PLATE, BENT",Uploaded document,BCRTC,PP,,,18898_202210192131.JPG,,NO,18898_202210192131.JPG,10/19/2022 21:31
16296,HINGE,Uploaded document,BCRTC,PP,,,18899_202210192131.JPG,,NO,18899_202210192131.JPG,10/19/2022 21:31
16297,COVER ASSY,Uploaded document,BCRTC,PP,,,18900_202210192131.JPG,,NO,18900_202210192131.JPG,10/19/2022 21:31
16298,RE Quotation_202210192131.msg,Uploaded document,BCRTC,,,,RE Quotation_202210192131.msg,,NO,RE Quotation_202210192131.msg,10/19/2022 21:31
16299,COVER ASSY,Uploaded document,BCRTC,PP,,,18901_202210192131.JPG,,NO,18901_202210192131.JPG,10/19/2022 21:31
163,Chev Trades Van 614EL (Owner's Manual),Uploaded document,BCRTC,,,,https://scbcta.sharepoint.com/sites/Team-BCRTC_NRV/NRV Documents/2015-City-Express-Owners-Manual.pdf,,NO,https://scbcta.sharepoint.com/sites/Team-BCRTC_NRV/NRV Documents/2015-City-Express-Owners-Manual.pdf,2/22/2022 20:31
1630,USER20220616124735494,Uploaded document,BCRTC,,,,USER20220616124735494.jpg,,NO,USER20220616124735494.jpg,6/16/2022 19:49
16300,"&GRILLE, RETURN AIR MK2 1100/1200",Uploaded document,BCRTC,PP,,,18902_202210192131.JPG,,NO,18902_202210192131.JPG,10/19/2022 21:31
16301,"BELLOWS, SUPPLY AIR",Uploaded document,BCRTC,PP,,,18903_202210192131.JPG,,NO,18903_202210192131.JPG,10/19/2022 21:31
16302,"BAR, TIE ASSY",Uploaded document,BCRTC,PP,,,18905_202210192131.jpg,,NO,18905_202210192131.jpg,10/19/2022 21:31
16303,"CONNECTOR, 230VAC PLUG",Uploaded document,BCRTC,PP,,,18906_202210192131.JPG,,NO,18906_202210192131.JPG,10/19/2022 21:31
16304,"PANEL, ALUM. PTE ENGRAVED",Uploaded document,BCRTC,PP,,,18907_202210192131.JPG,,NO,18907_202210192131.JPG,10/19/2022 21:31
16305,"SUPPORT, WELDMENT",Uploaded document,BCRTC,PP,,,18908_202210192131.JPG,,NO,18908_202210192131.JPG,10/19/2022 21:31
16306,"SUPPORT, WELDMENT",Uploaded document,BCRTC,PP,,,18909_202210192131.JPG,,NO,18909_202210192131.JPG,10/19/2022 21:31
16307,"EXTRUSION, NEOPRENE 55x172x25.4",Uploaded document,BCRTC,PP,,,18910_202210192131.JPG,,NO,18910_202210192131.JPG,10/19/2022 21:31
16308,"MAGAZINE, ""THE SKYTRAIN STORY"" 60/CS",Uploaded document,BCRTC,PP,,,18911_202210192131.JPG,,NO,18911_202210192131.JPG,10/19/2022 21:31
16309,"PLATE, ALUM. 68.1x2102.5x1.3",Uploaded document,BCRTC,PP,,,18914_202210192131.JPG,,NO,18914_202210192131.JPG,10/19/2022 21:31
1631,scan0013_202206162014.pdf,Uploaded document,BCRTC,,,,scan0013_202206162014.pdf,,NO,scan0013_202206162014.pdf,6/16/2022 20:14
16310,"EXTRUSION, 2565.0 LONG",Uploaded document,BCRTC,PP,,,18915_202210192131.JPG,,NO,18915_202210192131.JPG,10/19/2022 21:31
16311,"EXTRUSION, 2565.0 LONG",Uploaded document,BCRTC,PP,,,18916_202210192131.JPG,,NO,18916_202210192131.JPG,10/19/2022 21:31
16312,"EXTRUSION, 2571.3 LONG",Uploaded document,BCRTC,PP,,,18917_202210192131.JPG,,NO,18917_202210192131.JPG,10/19/2022 21:31
16313,"EXTRUSION, 2525.0 LONG",Uploaded document,BCRTC,PP,,,18918_202210192131.JPG,,NO,18918_202210192131.JPG,10/19/2022 21:31
16314,"EXTRUSION, 2571.3 LONG",Uploaded document,BCRTC,PP,,,18919_202210192131.JPG,,NO,18919_202210192131.JPG,10/19/2022 21:31
